Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Cura (product.metafields.custom.cura),Dettagli prodotto (product.metafields.custom.dettagli_prodotto),Size guide table (product.metafields.custom.size_guide_table),Spedizione (product.metafields.custom.spedizione),Taglia (product.metafields.custom.taglia),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Italia,Price / Italia,Compare At Price / Italia,Included / Internazionale,Price / Internazionale,Compare At Price / Internazionale,Included / Unione europea,Price / Unione europea,Compare At Price / Unione europea,Status,Collection
consumed-leather-bomber-jacket-brown-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
consumed-leather-bomber-jacket-brown-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
consumed-leather-bomber-jacket-brown-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
consumed-leather-bomber-jacket-brown-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
consumed-leather-pants-brown-eurbo,Consumed Leather Pants Brown,"Leather straight relaxed-fit trousers. Mid- rise. Four-pocket styling: 2 side pockets, 2 back welt pock- ets. Belt loops at waistband. Zip-fly and logo metal button closure. Stone wash and consumed effect.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
consumed-leather-pants-brown-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
consumed-leather-pants-brown-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
consumed-leather-pants-brown-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
consumed-leather-pants-brown-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
consumed-leather-pants-brown-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
consumed-leather-pants-brown-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-pants-wide-cream-eurbo,Cargo Pants Wide CREAM,"Relaxed-fit cotton cargo pants. Mid-rise, button and zip closure, belt loops at waistband, draw- string hems. Logo embroidery on front side leg. Total of ten-pocket styling: 8 flap pockets, 2 side pockets. Stone wash effect.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
cargo-pants-wide-cream-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-pants-wide-cream-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-pants-wide-cream-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-pants-wide-cream-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-pants-wide-cream-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-pants-wide-cream-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-pants-wide-black-eurbo,Cargo Pants Wide Black,"Relaxed-fit cotton cargo pants. Mid-rise, button and zip closure, belt loops at waistband, draw- string hems. Logo embroidery on front side leg. Total of ten-pocket styling: 8 flap pockets, 2 side pockets. Stone wash effect.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
cargo-pants-wide-black-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-pants-wide-black-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-pants-wide-black-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-pants-wide-black-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-pants-wide-black-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-pants-wide-black-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-bomber-black-eurbo,Cargo Bomber Black,"Bomber style jacket. Wide baggy fit. Eight pocket style: 6 Flap pockets, 2 side welt pockets. Rib knit collar, cuffs, and hem. Fully thick quilted lined. Concealed zip closure. Custom logo zipper puller. Logo embroidered at the front left flap pocket. Stone wash effect.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
cargo-bomber-black-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-bomber-black-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-bomber-black-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-bomber-black-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-bomber-black-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-bomber-black-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-bomber-cream-eurbo,Cargo Bomber CREAM,"Bomber style jacket. Wide baggy fit. Eight pocket style: 6 Flap pockets, 2 side welt pockets. Rib knit collar, cuffs, and hem. Fully thick quilted lined. Concealed zip closure. Custom logo zipper puller. Logo embroidered at the front left flap pocket. Stone wash effect.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
cargo-bomber-cream-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-bomber-cream-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-bomber-cream-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-bomber-cream-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-bomber-cream-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-bomber-cream-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-bomber-black-eurbo,Cargo Bomber Black,"Bomber style jacket made in 100% PU Leather. Wide baggy fit. Eight pocket style: 6 Flap pockets, 2 side welt pockets. Rib knit collar, cuffs, and hem. Fully thick quilted lined. Concealed zip closure. Custom logo zipper puller. Logo embroidered at the front left flap pocket. Stone wash effect.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
cargo-bomber-black-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-bomber-black-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-bomber-black-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-bomber-black-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-bomber-black-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-bomber-black-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-pants-wide-black-eurbo,Cargo Pants Wide Black,"Relaxed-fit PU Leather cargo pants. Mid-rise, button and zip closure, belt loops at waistband, draw- string hems. Logo embroidery on front side leg. Total of ten-pocket styling: 8 flap pockets, 2 side pockets.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
cargo-pants-wide-black-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-pants-wide-black-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-pants-wide-black-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-pants-wide-black-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-pants-wide-black-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-pants-wide-black-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-bomber-beige-eurbo,Cargo Bomber Beige,"Camouflage Bomber jacket made in 100% ripstop cotton. Wide baggy fit. Total of eight pocket styling: six Flap pock- ets, two side welt pockets. Rib knit stand collar, cuffs, and hem. Fully quilted lined. Concealed zip closure and custom logo zipper puller. Logo embroidered at the front left flap pocket.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
cargo-bomber-beige-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-bomber-beige-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-bomber-beige-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-bomber-beige-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-bomber-beige-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-bomber-beige-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-pants-wide-beige-eurbo,Cargo Pants Wide Beige,"Relaxed-fit camouflage cargo pants. Mid-rise, button and zip closure. Logo embroidery on front side leg. Six-pocket styling: four front flap pockets, two back flap pockets, two side pockets. Stone wash and spray in seams edges.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
cargo-pants-wide-beige-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-pants-wide-beige-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-pants-wide-beige-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-pants-wide-beige-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-pants-wide-beige-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
cargo-pants-wide-beige-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
hood-beige-eurbo,Hood Beige,"This hood is made from durable cotton ripstop fabric, featuring a camouflage print that adds a bold, military-inspired touch. The ripstop material is resistant to tearing and abrasion, ensuring long-lasting wear.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
hood-beige-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
hood-beige-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
hood-beige-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
hood-beige-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
hood-beige-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
hood-beige-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-pants-black-eurbo,Utility Cargo Pants Black,"Relaxed-fit cargo pants. Mid-rise, button and zip closure. Logo embroidery on front side leg. Six-pocket styling: four front flap pockets, two back flap pockets, two side pockets. Stone wash and spray in seams edges.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
utility-cargo-pants-black-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-pants-black-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-pants-black-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-pants-black-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-pants-black-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-pants-black-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-pants-green-eurbo,Utility Cargo Pants Green,"Relaxed-fit cargo pants. Mid-rise, button and zip closure. Logo embroidery on front side leg. Six-pocket styling: four front flap pockets, two back flap pockets, two side pockets. Stone wash and spray in seams edges.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
utility-cargo-pants-green-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-pants-green-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-pants-green-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-pants-green-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-pants-green-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-pants-green-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-pants-green-eurbo,Utility Cargo Pants Green,"Relaxed-fit cargo pants. Mid-rise, button and zip closure. Logo embroidery on front side leg. Six-pocket styling: four front flap pockets, two back flap pockets, two side pockets. Stone wash and spray in seams edges.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
utility-cargo-pants-green-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-pants-green-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-pants-green-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-pants-green-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-pants-green-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-pants-green-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-anorak-black-eurbo,Utility Cargo Anorak Black,"Utility jacket. Baggy crop fit. Dropped shoulders. Hight neck and hoodie. Two big front flap pockets. Waist with elastic cord to pull and adjust. Concealed zipper. Stone wash and spray in all seams edges. 
",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
utility-cargo-anorak-black-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-anorak-black-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-anorak-black-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-anorak-black-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-anorak-black-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-anorak-black-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-anorak-green-eurbo,Utility Cargo Anorak Green,Utility jacket. Baggy crop fit. Dropped shoulders. Hight neck and hoodie. Two big front flap pockets. Waist with elastic cord to pull and adjust. Concealed zipper. Stone wash and spray in all seams edges.,Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
utility-cargo-anorak-green-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-anorak-green-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-anorak-green-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-anorak-green-eurbo,,,,,,,,,L,,,,,,,,,,,9999,deny,manual,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-anorak-green-eurbo,,,,,,,,,XL,,,,,,,,,,,9999,deny,manual,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
utility-cargo-anorak-green-eurbo,,,,,,,,,XXL,,,,,,,,,,,9999,deny,manual,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
bomber-jacket-black-eurbo,Bomber Jacket Black,"Bomber jacket. Baggy fit. Dropped shoul- ders. Two side pockets. Elastic rib at collar, cuffs and hem. Concealed zipper. Logo print graphic with spray effect on the back.",Untitled Artworks™,Uncategorized,,"b2b, B2B-EUR-BO",True,Taglia,XXS,,,,,,,,,,,9999,deny,manual,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,B2B EUR BO
bomber-jacket-black-eurbo,,,,,,,,,XS,,,,,,,,,,,9999,deny,manual,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
bomber-jacket-black-eurbo,,,,,,,,,S,,,,,,,,,,,9999,deny,manual,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
bomber-jacket-black-eurbo,,,,,,,,,M,,,,,,,,,,,9999,deny,manual,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,active,
